order_id,day,hour,item_name,category,price,tip_percent
1404,sobota,22,Kotlet schabowy,danie_główne,30,3
1404,sobota,22,Ryba z grilla,danie_główne,35,3
1405,sobota,22,Zupa dnia,danie_główne,16,6
1405,sobota,22,Woda mineralna,zimny_napój,5,6
1405,sobota,22,Sok pomarańczowy,zimny_napój,8,6
1406,sobota,22,Burger Classic,danie_główne,24,14
1406,sobota,22,Herbata,gorący_napój,5,14
1407,sobota,22,Risotto,danie_główne,32,6
1407,sobota,22,Heineken 0.33L,piwo,10,6
1408,sobota,22,Wrap z kurczakiem,danie_główne,18,9
1408,sobota,22,Woda mineralna,zimny_napój,5,9
1409,sobota,22,Pizza Margherita,danie_główne,28,12
1409,sobota,22,Kawa espresso,gorący_napój,6,12
1410,sobota,22,Spaghetti Carbonara,danie_główne,26,2
1410,sobota,22,Craft IPA 0.33L,piwo,14,2
1411,sobota,22,Sałatka Caesar,danie_główne,22,13
1411,sobota,22,Cola 0.33L,zimny_napój,7,13
1412,sobota,22,Zupa dnia,danie_główne,16,7
1412,sobota,22,Heineken 0.33L,piwo,10,7
1413,sobota,22,Kotlet schabowy,danie_główne,30,9
1413,sobota,22,Żywiec 0.5L,piwo,8,9
1414,sobota,22,Sałatka Caesar,danie_główne,22,7
1414,sobota,22,Kawa espresso,gorący_napój,6,7
1415,sobota,22,Zupa dnia,danie_główne,16,8
1416,sobota,22,Ryba z grilla,danie_główne,35,10
1417,sobota,22,Zupa dnia,danie_główne,16,7
1417,sobota,22,Woda mineralna,zimny_napój,5,7
1418,sobota,22,Spaghetti Carbonara,danie_główne,26,9
1418,sobota,22,Craft IPA 0.33L,piwo,14,9
1419,sobota,22,Kotlet schabowy,danie_główne,30,8
1419,sobota,22,Kawa espresso,gorący_napój,6,8
1420,sobota,22,Burger Classic,danie_główne,24,9
1420,sobota,22,Cola 0.33L,zimny_napój,7,9
1421,sobota,22,Spaghetti Carbonara,danie_główne,26,8
1421,sobota,22,Kawa espresso,gorący_napój,6,8
1422,sobota,22,Sałatka Caesar,danie_główne,22,10
1422,sobota,22,Sok pomarańczowy,zimny_napój,8,10
1423,sobota,22,Pizza Margherita,danie_główne,28,9
1423,sobota,22,Kawa espresso,gorący_napój,6,9
1423,sobota,22,Heineken 0.33L,piwo,10,9
1423,sobota,22,Żywiec 0.5L,piwo,8,9
1424,sobota,22,Pizza Margherita,danie_główne,28,7
1424,sobota,22,Herbata,gorący_napój,5,7
1424,sobota,22,Sok pomarańczowy,zimny_napój,8,7
1425,sobota,22,Wrap z kurczakiem,danie_główne,18,4
1426,sobota,22,Zupa dnia,danie_główne,16,9
1426,sobota,22,Sok pomarańczowy,zimny_napój,8,9
1427,sobota,22,Risotto,danie_główne,32,9
1427,sobota,22,Cola 0.33L,zimny_napój,7,9
1427,sobota,22,Cola 0.33L,zimny_napój,7,9
1428,sobota,22,Spaghetti Carbonara,danie_główne,26,7
1428,sobota,22,Cola 0.33L,zimny_napój,7,7
1429,sobota,22,Pizza Margherita,danie_główne,28,9
1429,sobota,22,Cola 0.33L,zimny_napój,7,9
1430,sobota,22,Kotlet schabowy,danie_główne,30,11
1431,sobota,22,Sałatka Caesar,danie_główne,22,9
1431,sobota,22,Żywiec 0.5L,piwo,8,9
1432,sobota,23,Zupa dnia,danie_główne,16,8
1433,sobota,23,Pizza Margherita,danie_główne,28,4
1433,sobota,23,Cola 0.33L,zimny_napój,7,4
1434,sobota,23,Pizza Margherita,danie_główne,28,2
1434,sobota,23,Sałatka Caesar,danie_główne,22,2
1435,sobota,23,Wrap z kurczakiem,danie_główne,18,5
1435,sobota,23,Woda mineralna,zimny_napój,5,5
1436,sobota,23,Burger Classic,danie_główne,24,7
1437,sobota,23,Zupa dnia,danie_główne,16,10
1437,sobota,23,Żywiec 0.5L,piwo,8,10
1438,sobota,23,Ryba z grilla,danie_główne,35,12
1438,sobota,23,Żywiec 0.5L,piwo,8,12
1438,sobota,23,Heineken 0.33L,piwo,10,12
1439,sobota,23,Quesadilla,danie_główne,20,11
1439,sobota,23,Craft IPA 0.33L,piwo,14,11
1440,sobota,23,Quesadilla,danie_główne,20,8
1440,sobota,23,Woda mineralna,zimny_napój,5,8
1441,sobota,23,Burger Classic,danie_główne,24,7
1442,sobota,23,Pizza Margherita,danie_główne,28,7
1442,sobota,23,Cola 0.33L,zimny_napój,7,7
1443,sobota,23,Kotlet schabowy,danie_główne,30,6
1443,sobota,23,Cola 0.33L,zimny_napój,7,6
1443,sobota,23,Herbata,gorący_napój,5,6
1443,sobota,23,Ryba z grilla,danie_główne,35,6
1444,sobota,23,Risotto,danie_główne,32,8
1444,sobota,23,Żywiec 0.5L,piwo,8,8
1444,sobota,23,Craft IPA 0.33L,piwo,14,8
1445,sobota,23,Ryba z grilla,danie_główne,35,5
1445,sobota,23,Sok pomarańczowy,zimny_napój,8,5
1446,sobota,23,Quesadilla,danie_główne,20,1
1446,sobota,23,Cola 0.33L,zimny_napój,7,1
1446,sobota,23,Kotlet schabowy,danie_główne,30,1
1447,sobota,23,Pizza Margherita,danie_główne,28,8
1447,sobota,23,Heineken 0.33L,piwo,10,8
1448,sobota,23,Burger Classic,danie_główne,24,7
1448,sobota,23,Craft IPA 0.33L,piwo,14,7
1449,sobota,23,Risotto,danie_główne,32,4
1449,sobota,23,Quesadilla,danie_główne,20,4
1449,sobota,23,Kotlet schabowy,danie_główne,30,4
1450,sobota,23,Risotto,danie_główne,32,6
1450,sobota,23,Herbata,gorący_napój,5,6
1451,sobota,23,Spaghetti Carbonara,danie_główne,26,0
1451,sobota,23,Herbata,gorący_napój,5,0
1452,sobota,23,Zupa dnia,danie_główne,16,10
1452,sobota,23,Herbata,gorący_napój,5,10
1452,sobota,23,Kawa espresso,gorący_napój,6,10
1453,sobota,23,Spaghetti Carbonara,danie_główne,26,6
1453,sobota,23,Sok pomarańczowy,zimny_napój,8,6
1454,sobota,23,Pizza Margherita,danie_główne,28,10
1454,sobota,23,Cola 0.33L,zimny_napój,7,10
1455,sobota,23,Quesadilla,danie_główne,20,6
1455,sobota,23,Sok pomarańczowy,zimny_napój,8,6
1456,sobota,24,Pizza Margherita,danie_główne,28,10
1456,sobota,24,Kawa espresso,gorący_napój,6,10
1457,sobota,24,Risotto,danie_główne,32,8
1457,sobota,24,Craft IPA 0.33L,piwo,14,8
1458,sobota,24,Spaghetti Carbonara,danie_główne,26,5
1459,sobota,24,Sałatka Caesar,danie_główne,22,9
1459,sobota,24,Żywiec 0.5L,piwo,8,9
1460,sobota,24,Kotlet schabowy,danie_główne,30,8
1460,sobota,24,Craft IPA 0.33L,piwo,14,8
1461,sobota,24,Spaghetti Carbonara,danie_główne,26,10
1461,sobota,24,Woda mineralna,zimny_napój,5,10
1462,sobota,24,Zupa dnia,danie_główne,16,7
1462,sobota,24,Ryba z grilla,danie_główne,35,7
1463,sobota,24,Pizza Margherita,danie_główne,28,9
1463,sobota,24,Heineken 0.33L,piwo,10,9
1464,sobota,24,Zupa dnia,danie_główne,16,7
1464,sobota,24,Burger Classic,danie_główne,24,7
1464,sobota,24,Żywiec 0.5L,piwo,8,7
1465,sobota,24,Burger Classic,danie_główne,24,7
1465,sobota,24,Craft IPA 0.33L,piwo,14,7
1466,sobota,24,Burger Classic,danie_główne,24,4
1466,sobota,24,Heineken 0.33L,piwo,10,4
1466,sobota,24,Sałatka Caesar,danie_główne,22,4
1467,sobota,24,Ryba z grilla,danie_główne,35,7
1467,sobota,24,Heineken 0.33L,piwo,10,7
1468,sobota,24,Burger Classic,danie_główne,24,4
1468,sobota,24,Craft IPA 0.33L,piwo,14,4
1469,niedziela,13,Zupa dnia,danie_główne,16,10
1469,niedziela,13,Cola 0.33L,zimny_napój,7,10
1469,niedziela,13,Sałatka Caesar,danie_główne,22,10
1470,niedziela,13,Spaghetti Carbonara,danie_główne,26,6
1470,niedziela,13,Craft IPA 0.33L,piwo,14,6
1471,niedziela,13,Ryba z grilla,danie_główne,35,1
1471,niedziela,13,Żywiec 0.5L,piwo,8,1
1472,niedziela,13,Zupa dnia,danie_główne,16,6
1473,niedziela,13,Kotlet schabowy,danie_główne,30,7
1473,niedziela,13,Żywiec 0.5L,piwo,8,7
1474,niedziela,13,Spaghetti Carbonara,danie_główne,26,9
1474,niedziela,13,Craft IPA 0.33L,piwo,14,9
1474,niedziela,13,Żywiec 0.5L,piwo,8,9
1475,niedziela,13,Ryba z grilla,danie_główne,35,11
1475,niedziela,13,Kawa espresso,gorący_napój,6,11
1476,niedziela,13,Kotlet schabowy,danie_główne,30,8
1476,niedziela,13,Sok pomarańczowy,zimny_napój,8,8
1476,niedziela,13,Kawa espresso,gorący_napój,6,8
1477,niedziela,13,Pizza Margherita,danie_główne,28,7
1477,niedziela,13,Kawa espresso,gorący_napój,6,7
1478,niedziela,13,Sałatka Caesar,danie_główne,22,11
1478,niedziela,13,Herbata,gorący_napój,5,11
1478,niedziela,13,Kawa espresso,gorący_napój,6,11
1479,niedziela,13,Zupa dnia,danie_główne,16,12
1480,niedziela,13,Pizza Margherita,danie_główne,28,10
1480,niedziela,13,Heineken 0.33L,piwo,10,10
1481,niedziela,13,Wrap z kurczakiem,danie_główne,18,6
1481,niedziela,13,Herbata,gorący_napój,5,6
1482,niedziela,13,Quesadilla,danie_główne,20,14
1482,niedziela,13,Żywiec 0.5L,piwo,8,14
1483,niedziela,14,Zupa dnia,danie_główne,16,8
1483,niedziela,14,Kawa espresso,gorący_napój,6,8
1484,niedziela,14,Pizza Margherita,danie_główne,28,9
1484,niedziela,14,Cola 0.33L,zimny_napój,7,9
1485,niedziela,14,Sałatka Caesar,danie_główne,22,3
1485,niedziela,14,Żywiec 0.5L,piwo,8,3
1485,niedziela,14,Kotlet schabowy,danie_główne,30,3
1486,niedziela,14,Pizza Margherita,danie_główne,28,5
1487,niedziela,14,Pizza Margherita,danie_główne,28,7
1487,niedziela,14,Cola 0.33L,zimny_napój,7,7
1488,niedziela,14,Pizza Margherita,danie_główne,28,6
1488,niedziela,14,Kawa espresso,gorący_napój,6,6
1489,niedziela,14,Wrap z kurczakiem,danie_główne,18,12
1489,niedziela,14,Sok pomarańczowy,zimny_napój,8,12
1489,niedziela,14,Pizza Margherita,danie_główne,28,12
1490,niedziela,14,Sałatka Caesar,danie_główne,22,11
1490,niedziela,14,Herbata,gorący_napój,5,11
1490,niedziela,14,Cola 0.33L,zimny_napój,7,11
1491,niedziela,14,Burger Classic,danie_główne,24,7
1491,niedziela,14,Cola 0.33L,zimny_napój,7,7
1492,niedziela,14,Pizza Margherita,danie_główne,28,11
1492,niedziela,14,Woda mineralna,zimny_napój,5,11
1493,niedziela,14,Sałatka Caesar,danie_główne,22,12
1494,niedziela,14,Pizza Margherita,danie_główne,28,5
1495,niedziela,14,Kotlet schabowy,danie_główne,30,5
1495,niedziela,14,Heineken 0.33L,piwo,10,5
1495,niedziela,14,Cola 0.33L,zimny_napój,7,5
1496,niedziela,14,Sałatka Caesar,danie_główne,22,6
1496,niedziela,14,Woda mineralna,zimny_napój,5,6
1497,niedziela,14,Zupa dnia,danie_główne,16,10
1497,niedziela,14,Heineken 0.33L,piwo,10,10
1498,niedziela,14,Quesadilla,danie_główne,20,3
1498,niedziela,14,Kawa espresso,gorący_napój,6,3
1499,niedziela,14,Quesadilla,danie_główne,20,11
1499,niedziela,14,Żywiec 0.5L,piwo,8,11
1500,niedziela,14,Kotlet schabowy,danie_główne,30,10
1500,niedziela,14,Woda mineralna,zimny_napój,5,10
1500,niedziela,14,Spaghetti Carbonara,danie_główne,26,10
1501,niedziela,14,Kotlet schabowy,danie_główne,30,7
1501,niedziela,14,Kawa espresso,gorący_napój,6,7
1502,niedziela,14,Sałatka Caesar,danie_główne,22,10
1502,niedziela,14,Heineken 0.33L,piwo,10,10
1503,niedziela,14,Pizza Margherita,danie_główne,28,11
1503,niedziela,14,Sok pomarańczowy,zimny_napój,8,11
1504,niedziela,14,Pizza Margherita,danie_główne,28,3
1504,niedziela,14,Burger Classic,danie_główne,24,3
1505,niedziela,14,Spaghetti Carbonara,danie_główne,26,8
1505,niedziela,14,Żywiec 0.5L,piwo,8,8
1506,niedziela,14,Wrap z kurczakiem,danie_główne,18,1
1506,niedziela,14,Kawa espresso,gorący_napój,6,1
1507,niedziela,14,Spaghetti Carbonara,danie_główne,26,4
1507,niedziela,14,Ryba z grilla,danie_główne,35,4
1508,niedziela,15,Kotlet schabowy,danie_główne,30,6
1508,niedziela,15,Żywiec 0.5L,piwo,8,6
1509,niedziela,15,Ryba z grilla,danie_główne,35,9
1509,niedziela,15,Żywiec 0.5L,piwo,8,9
1510,niedziela,15,Sałatka Caesar,danie_główne,22,4
1510,niedziela,15,Kawa espresso,gorący_napój,6,4
1510,niedziela,15,Pizza Margherita,danie_główne,28,4
1510,niedziela,15,Heineken 0.33L,piwo,10,4
1510,niedziela,15,Zupa dnia,danie_główne,16,4
1511,niedziela,15,Zupa dnia,danie_główne,16,2
1511,niedziela,15,Sok pomarańczowy,zimny_napój,8,2
1512,niedziela,15,Burger Classic,danie_główne,24,9
1512,niedziela,15,Heineken 0.33L,piwo,10,9
1513,niedziela,15,Burger Classic,danie_główne,24,5
1513,niedziela,15,Heineken 0.33L,piwo,10,5
1514,niedziela,15,Spaghetti Carbonara,danie_główne,26,12
1514,niedziela,15,Kawa espresso,gorący_napój,6,12
1515,niedziela,15,Burger Classic,danie_główne,24,12
1515,niedziela,15,Sok pomarańczowy,zimny_napój,8,12
1516,niedziela,15,Pizza Margherita,danie_główne,28,5
1516,niedziela,15,Żywiec 0.5L,piwo,8,5
1517,niedziela,16,Quesadilla,danie_główne,20,7
1517,niedziela,16,Kawa espresso,gorący_napój,6,7
1517,niedziela,16,Spaghetti Carbonara,danie_główne,26,7
1517,niedziela,16,Cola 0.33L,zimny_napój,7,7
1517,niedziela,16,Wrap z kurczakiem,danie_główne,18,7
1518,niedziela,16,Pizza Margherita,danie_główne,28,9
1518,niedziela,16,Woda mineralna,zimny_napój,5,9
1519,niedziela,16,Spaghetti Carbonara,danie_główne,26,5
1519,niedziela,16,Kawa espresso,gorący_napój,6,5
1520,niedziela,16,Burger Classic,danie_główne,24,13
1520,niedziela,16,Sok pomarańczowy,zimny_napój,8,13
1520,niedziela,16,Żywiec 0.5L,piwo,8,13
1520,niedziela,16,Cola 0.33L,zimny_napój,7,13
1521,niedziela,16,Spaghetti Carbonara,danie_główne,26,10
1521,niedziela,16,Sok pomarańczowy,zimny_napój,8,10
1522,niedziela,16,Kotlet schabowy,danie_główne,30,7
1522,niedziela,16,Woda mineralna,zimny_napój,5,7
1523,niedziela,16,Pizza Margherita,danie_główne,28,9
1523,niedziela,16,Heineken 0.33L,piwo,10,9
1523,niedziela,16,Pizza Margherita,danie_główne,28,9
1523,niedziela,16,Sałatka Caesar,danie_główne,22,9
1524,niedziela,16,Pizza Margherita,danie_główne,28,12
1524,niedziela,16,Herbata,gorący_napój,5,12
1524,niedziela,16,Ryba z grilla,danie_główne,35,12
1525,niedziela,16,Pizza Margherita,danie_główne,28,10
1525,niedziela,16,Herbata,gorący_napój,5,10
1525,niedziela,16,Sałatka Caesar,danie_główne,22,10
1526,niedziela,16,Risotto,danie_główne,32,7
1526,niedziela,16,Heineken 0.33L,piwo,10,7
1527,niedziela,16,Risotto,danie_główne,32,7
1527,niedziela,16,Pizza Margherita,danie_główne,28,7
1528,niedziela,16,Wrap z kurczakiem,danie_główne,18,6
1528,niedziela,16,Heineken 0.33L,piwo,10,6
1529,niedziela,16,Burger Classic,danie_główne,24,9
1529,niedziela,16,Sok pomarańczowy,zimny_napój,8,9
1530,niedziela,17,Wrap z kurczakiem,danie_główne,18,8
1530,niedziela,17,Żywiec 0.5L,piwo,8,8
1530,niedziela,17,Heineken 0.33L,piwo,10,8
1531,niedziela,17,Wrap z kurczakiem,danie_główne,18,6
1531,niedziela,17,Craft IPA 0.33L,piwo,14,6
1532,niedziela,17,Zupa dnia,danie_główne,16,8
1532,niedziela,17,Cola 0.33L,zimny_napój,7,8
1533,niedziela,17,Kotlet schabowy,danie_główne,30,11
1533,niedziela,17,Sok pomarańczowy,zimny_napój,8,11
1534,niedziela,17,Ryba z grilla,danie_główne,35,9
1534,niedziela,17,Heineken 0.33L,piwo,10,9
1535,niedziela,17,Kotlet schabowy,danie_główne,30,9
1535,niedziela,17,Sok pomarańczowy,zimny_napój,8,9
1536,niedziela,17,Quesadilla,danie_główne,20,11
1537,niedziela,17,Spaghetti Carbonara,danie_główne,26,5
1537,niedziela,17,Woda mineralna,zimny_napój,5,5
1538,niedziela,17,Kotlet schabowy,danie_główne,30,11
1538,niedziela,17,Sok pomarańczowy,zimny_napój,8,11
1538,niedziela,17,Herbata,gorący_napój,5,11
1539,niedziela,17,Sałatka Caesar,danie_główne,22,8
1540,niedziela,17,Burger Classic,danie_główne,24,9
1540,niedziela,17,Heineken 0.33L,piwo,10,9
1540,niedziela,17,Zupa dnia,danie_główne,16,9
1541,niedziela,17,Zupa dnia,danie_główne,16,6
1541,niedziela,17,Herbata,gorący_napój,5,6
1542,niedziela,17,Burger Classic,danie_główne,24,9
1542,niedziela,17,Heineken 0.33L,piwo,10,9
1542,niedziela,17,Woda mineralna,zimny_napój,5,9
1542,niedziela,17,Woda mineralna,zimny_napój,5,9
1542,niedziela,17,Burger Classic,danie_główne,24,9
1543,niedziela,17,Kotlet schabowy,danie_główne,30,11
1543,niedziela,17,Cola 0.33L,zimny_napój,7,11
1543,niedziela,17,Ryba z grilla,danie_główne,35,11
1544,niedziela,17,Ryba z grilla,danie_główne,35,6
1544,niedziela,17,Herbata,gorący_napój,5,6
1544,niedziela,17,Sok pomarańczowy,zimny_napój,8,6
1545,niedziela,17,Pizza Margherita,danie_główne,28,7
1545,niedziela,17,Sok pomarańczowy,zimny_napój,8,7
1546,niedziela,17,Burger Classic,danie_główne,24,5
1546,niedziela,17,Craft IPA 0.33L,piwo,14,5
1547,niedziela,17,Zupa dnia,danie_główne,16,13
1547,niedziela,17,Heineken 0.33L,piwo,10,13
1548,niedziela,17,Kotlet schabowy,danie_główne,30,11
1549,niedziela,17,Pizza Margherita,danie_główne,28,14
1549,niedziela,17,Sok pomarańczowy,zimny_napój,8,14
1549,niedziela,17,Sok pomarańczowy,zimny_napój,8,14
1550,niedziela,17,Zupa dnia,danie_główne,16,7
1550,niedziela,17,Heineken 0.33L,piwo,10,7
1551,niedziela,17,Burger Classic,danie_główne,24,6
1551,niedziela,17,Sok pomarańczowy,zimny_napój,8,6
1552,niedziela,17,Zupa dnia,danie_główne,16,9
1552,niedziela,17,Cola 0.33L,zimny_napój,7,9
1553,niedziela,17,Spaghetti Carbonara,danie_główne,26,8
1553,niedziela,17,Craft IPA 0.33L,piwo,14,8
1554,niedziela,17,Kotlet schabowy,danie_główne,30,6
1554,niedziela,17,Cola 0.33L,zimny_napój,7,6
1555,niedziela,18,Wrap z kurczakiem,danie_główne,18,7
1555,niedziela,18,Pizza Margherita,danie_główne,28,7
1556,niedziela,18,Burger Classic,danie_główne,24,6
1556,niedziela,18,Sok pomarańczowy,zimny_napój,8,6
1556,niedziela,18,Cola 0.33L,zimny_napój,7,6
1556,niedziela,18,Żywiec 0.5L,piwo,8,6
1557,niedziela,18,Spaghetti Carbonara,danie_główne,26,2
1557,niedziela,18,Heineken 0.33L,piwo,10,2
1557,niedziela,18,Spaghetti Carbonara,danie_główne,26,2
1558,niedziela,18,Burger Classic,danie_główne,24,7
1558,niedziela,18,Sok pomarańczowy,zimny_napój,8,7
1559,niedziela,18,Spaghetti Carbonara,danie_główne,26,3
1559,niedziela,18,Herbata,gorący_napój,5,3
1559,niedziela,18,Kotlet schabowy,danie_główne,30,3
1560,niedziela,18,Pizza Margherita,danie_główne,28,10
1561,niedziela,18,Ryba z grilla,danie_główne,35,8
1561,niedziela,18,Heineken 0.33L,piwo,10,8
1562,niedziela,18,Zupa dnia,danie_główne,16,5
1562,niedziela,18,Żywiec 0.5L,piwo,8,5
1563,niedziela,18,Quesadilla,danie_główne,20,10
1563,niedziela,18,Żywiec 0.5L,piwo,8,10
1564,niedziela,18,Spaghetti Carbonara,danie_główne,26,6
1564,niedziela,18,Kawa espresso,gorący_napój,6,6
1565,niedziela,18,Kotlet schabowy,danie_główne,30,4
1565,niedziela,18,Cola 0.33L,zimny_napój,7,4
1566,niedziela,18,Quesadilla,danie_główne,20,10
1566,niedziela,18,Żywiec 0.5L,piwo,8,10
1567,niedziela,18,Sałatka Caesar,danie_główne,22,15
1567,niedziela,18,Woda mineralna,zimny_napój,5,15
1567,niedziela,18,Kawa espresso,gorący_napój,6,15
1567,niedziela,18,Pizza Margherita,danie_główne,28,15
1568,niedziela,18,Kotlet schabowy,danie_główne,30,8
1568,niedziela,18,Kawa espresso,gorący_napój,6,8
1569,niedziela,18,Kotlet schabowy,danie_główne,30,11
1569,niedziela,18,Cola 0.33L,zimny_napój,7,11
1570,niedziela,18,Pizza Margherita,danie_główne,28,8
1570,niedziela,18,Żywiec 0.5L,piwo,8,8
1571,niedziela,18,Ryba z grilla,danie_główne,35,6
1571,niedziela,18,Żywiec 0.5L,piwo,8,6
1572,niedziela,18,Kotlet schabowy,danie_główne,30,9
1572,niedziela,18,Cola 0.33L,zimny_napój,7,9
1573,niedziela,18,Pizza Margherita,danie_główne,28,9
1573,niedziela,18,Heineken 0.33L,piwo,10,9
1574,niedziela,18,Zupa dnia,danie_główne,16,6
1574,niedziela,18,Żywiec 0.5L,piwo,8,6
1575,niedziela,18,Burger Classic,danie_główne,24,6
1575,niedziela,18,Woda mineralna,zimny_napój,5,6
1576,niedziela,18,Kotlet schabowy,danie_główne,30,9
1576,niedziela,18,Herbata,gorący_napój,5,9
1577,niedziela,18,Wrap z kurczakiem,danie_główne,18,14
1577,niedziela,18,Sok pomarańczowy,zimny_napój,8,14
1578,niedziela,18,Spaghetti Carbonara,danie_główne,26,9
1578,niedziela,18,Heineken 0.33L,piwo,10,9
1579,niedziela,18,Zupa dnia,danie_główne,16,6
1579,niedziela,18,Żywiec 0.5L,piwo,8,6
1580,niedziela,18,Kotlet schabowy,danie_główne,30,3
1580,niedziela,18,Herbata,gorący_napój,5,3
1581,niedziela,18,Ryba z grilla,danie_główne,35,5
1581,niedziela,18,Kawa espresso,gorący_napój,6,5
1582,niedziela,18,Pizza Margherita,danie_główne,28,11
1582,niedziela,18,Heineken 0.33L,piwo,10,11
1583,niedziela,18,Wrap z kurczakiem,danie_główne,18,3
1583,niedziela,18,Quesadilla,danie_główne,20,3
1584,niedziela,18,Wrap z kurczakiem,danie_główne,18,9
1585,niedziela,18,Burger Classic,danie_główne,24,9
1585,niedziela,18,Cola 0.33L,zimny_napój,7,9
1585,niedziela,18,Heineken 0.33L,piwo,10,9
1585,niedziela,18,Kotlet schabowy,danie_główne,30,9
1586,niedziela,18,Risotto,danie_główne,32,4
1586,niedziela,18,Cola 0.33L,zimny_napój,7,4
1587,niedziela,18,Kotlet schabowy,danie_główne,30,4
1587,niedziela,18,Żywiec 0.5L,piwo,8,4
1588,niedziela,18,Pizza Margherita,danie_główne,28,10
1588,niedziela,18,Sok pomarańczowy,zimny_napój,8,10
1588,niedziela,18,Quesadilla,danie_główne,20,10
1589,niedziela,18,Spaghetti Carbonara,danie_główne,26,4
1589,niedziela,18,Cola 0.33L,zimny_napój,7,4
1589,niedziela,18,Pizza Margherita,danie_główne,28,4
1590,niedziela,18,Wrap z kurczakiem,danie_główne,18,7
1590,niedziela,18,Herbata,gorący_napój,5,7
1590,niedziela,18,Herbata,gorący_napój,5,7
1590,niedziela,18,Żywiec 0.5L,piwo,8,7
1590,niedziela,18,Sok pomarańczowy,zimny_napój,8,7
1591,niedziela,18,Wrap z kurczakiem,danie_główne,18,9
1591,niedziela,18,Żywiec 0.5L,piwo,8,9
1592,niedziela,18,Risotto,danie_główne,32,5
1592,niedziela,18,Heineken 0.33L,piwo,10,5
1592,niedziela,18,Cola 0.33L,zimny_napój,7,5
1593,niedziela,18,Sałatka Caesar,danie_główne,22,4
1593,niedziela,18,Żywiec 0.5L,piwo,8,4
1594,niedziela,18,Wrap z kurczakiem,danie_główne,18,7
1595,niedziela,18,Zupa dnia,danie_główne,16,10
1595,niedziela,18,Craft IPA 0.33L,piwo,14,10
1596,niedziela,18,Spaghetti Carbonara,danie_główne,26,3
1596,niedziela,18,Woda mineralna,zimny_napój,5,3
1596,niedziela,18,Pizza Margherita,danie_główne,28,3
1597,niedziela,18,Quesadilla,danie_główne,20,14
1597,niedziela,18,Żywiec 0.5L,piwo,8,14
1598,niedziela,18,Spaghetti Carbonara,danie_główne,26,4
1598,niedziela,18,Herbata,gorący_napój,5,4
1599,niedziela,18,Kotlet schabowy,danie_główne,30,7
1600,niedziela,18,Wrap z kurczakiem,danie_główne,18,5
1600,niedziela,18,Żywiec 0.5L,piwo,8,5
1601,niedziela,18,Burger Classic,danie_główne,24,10
1601,niedziela,18,Heineken 0.33L,piwo,10,10
1602,niedziela,18,Kotlet schabowy,danie_główne,30,7
1602,niedziela,18,Heineken 0.33L,piwo,10,7
1603,niedziela,18,Risotto,danie_główne,32,8
1603,niedziela,18,Woda mineralna,zimny_napój,5,8
1604,niedziela,18,Spaghetti Carbonara,danie_główne,26,7
1604,niedziela,18,Kawa espresso,gorący_napój,6,7
1604,niedziela,18,Heineken 0.33L,piwo,10,7
1605,niedziela,18,Risotto,danie_główne,32,10
1606,niedziela,19,Sałatka Caesar,danie_główne,22,8
1606,niedziela,19,Sok pomarańczowy,zimny_napój,8,8
1607,niedziela,19,Pizza Margherita,danie_główne,28,3
1607,niedziela,19,Cola 0.33L,zimny_napój,7,3
1608,niedziela,19,Zupa dnia,danie_główne,16,16
1608,niedziela,19,Cola 0.33L,zimny_napój,7,16
1609,niedziela,19,Quesadilla,danie_główne,20,8
1609,niedziela,19,Cola 0.33L,zimny_napój,7,8
1610,niedziela,19,Kotlet schabowy,danie_główne,30,12
1610,niedziela,19,Sok pomarańczowy,zimny_napój,8,12
1611,niedziela,19,Risotto,danie_główne,32,4
1611,niedziela,19,Żywiec 0.5L,piwo,8,4
1612,niedziela,19,Burger Classic,danie_główne,24,2
1613,niedziela,19,Pizza Margherita,danie_główne,28,10
1614,niedziela,19,Zupa dnia,danie_główne,16,5
1614,niedziela,19,Burger Classic,danie_główne,24,5
1615,niedziela,19,Sałatka Caesar,danie_główne,22,11
1615,niedziela,19,Woda mineralna,zimny_napój,5,11
1616,niedziela,19,Pizza Margherita,danie_główne,28,6
1616,niedziela,19,Craft IPA 0.33L,piwo,14,6
1617,niedziela,19,Spaghetti Carbonara,danie_główne,26,8
1618,niedziela,19,Kotlet schabowy,danie_główne,30,8
1618,niedziela,19,Sok pomarańczowy,zimny_napój,8,8
1618,niedziela,19,Craft IPA 0.33L,piwo,14,8
1619,niedziela,19,Zupa dnia,danie_główne,16,13
1619,niedziela,19,Sok pomarańczowy,zimny_napój,8,13
1620,niedziela,19,Sałatka Caesar,danie_główne,22,10
1621,niedziela,19,Burger Classic,danie_główne,24,9
1621,niedziela,19,Kawa espresso,gorący_napój,6,9
1622,niedziela,19,Quesadilla,danie_główne,20,8
1622,niedziela,19,Żywiec 0.5L,piwo,8,8
1623,niedziela,19,Pizza Margherita,danie_główne,28,14
1623,niedziela,19,Cola 0.33L,zimny_napój,7,14
1624,niedziela,19,Kotlet schabowy,danie_główne,30,10
1624,niedziela,19,Sok pomarańczowy,zimny_napój,8,10
1625,niedziela,19,Wrap z kurczakiem,danie_główne,18,10
1625,niedziela,19,Żywiec 0.5L,piwo,8,10
1626,niedziela,19,Burger Classic,danie_główne,24,5
1626,niedziela,19,Pizza Margherita,danie_główne,28,5
1626,niedziela,19,Ryba z grilla,danie_główne,35,5
